Pop,Bench,Block,Position,Cohort,Census Date,Flower/Bud Count,Mature Fruit Count,Pedicel Count,STTO-BH Height (cm),Notes (AC = Already Collected Plant)
STGL1,4,7,G07,cohort 6,6/22/22,,,,,NO PLANT
STGL1,4,7,G09,cohort 2,6/22/22,0,2,0,,
STGL1,4,7,G11,cohort 4,6/22/22,,,,,NO PLANT
STGL1,4,7,G13,cohort 1,6/22/22,0,0,1,,
STIN,4,8,A01,cohort 5,6/22/22,1,1,0,,
STIN,4,8,A03,cohort 4,6/22/22,1,0,5,,
STIN,4,8,A05,cohort 3,6/22/22,1,0,3,,"AC, but plant still there"
STIN,4,8,A09,cohort 7,6/22/22,1,0,2,,
STIN,4,8,A11,cohort 6,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
STIN,4,8,A13,cohort 7,6/22/22,,,,,AC
STIN,4,8,B02,cohort 4,6/22/22,,,,,AC
STIN,4,8,B04,cohort 5,6/22/22,,,,,AC
STIN,4,8,B06,cohort 6,6/22/22,0,0,1,,
STIN,4,8,B08,cohort 5,6/22/22,,,,,AC
STIN,4,8,B10,cohort 1,6/22/22,,,,,AC
STIN,4,8,B12,cohort 1,6/22/22,,,,,ON SHORT SEASON BENCH-AC
STIN,4,8,B14,cohort 5,6/22/22,0,1,1,,
STIN,4,8,C01,cohort 3,6/22/22,,,,,AC
STIN,4,8,C03,cohort 1,6/22/22,,,,,ON SHORT SEASON BENCH-AC
STIN,4,8,C05,cohort 6,6/22/22,0,1,2,,
STIN,4,8,C07,cohort 4,6/22/22,0,3,5,,
STIN,4,8,C09,cohort 6,6/22/22,0,2,0,,
STIN,4,8,C11,cohort 8,6/22/22,0,1,2,,
STIN,4,8,C13,cohort 5,6/22/22,0,1,2,,
STIN,4,8,D02,cohort 3,6/22/22,,,,,AC
STIN,4,8,D04,cohort 3,6/22/22,,,,,AC
STIN,4,8,D06,cohort 4,6/22/22,,,,,AC
STIN,4,8,D08,cohort 7,6/22/22,0,2,0,,
STIN,4,8,D10,cohort 2,6/22/22,,,,,AC
STIN,4,8,D12,cohort 8,6/22/22,0,0,1,,
STIN,4,8,D14,cohort 8,6/22/22,1,1,0,,
STIN,4,8,E01,cohort 2,6/22/22,,,,,AC
STIN,4,8,E03,cohort 6,6/22/22,0,0,3,,
STIN,4,8,E05,cohort 2,6/22/22,,,,,AC
STIN,4,8,E07,cohort 1,6/22/22,,,,,AC
STIN,4,8,E09,cohort 7,6/22/22,1,0,1,,
STIN,4,8,E11,cohort 8,6/22/22,0,0,0,,
STIN,4,8,E13,cohort 7,6/22/22,0,0,2,,
STIN,4,8,F02,cohort 8,6/22/22,0,0,2,,
STIN,4,8,F04,cohort 1,6/22/22,0,0,3,,
STIN,4,8,F06,cohort 7,6/22/22,,,,,NO PLANT
STIN,4,8,F08,cohort 1,6/22/22,0,0,0,,
STIN,4,8,F10,cohort 4,6/22/22,,,,,AC
STIN,4,8,F12,cohort 2,6/22/22,,,,,AC
STIN,4,8,F14,cohort 4,6/22/22,,,,,AC
STIN,4,8,G01,cohort 6,6/22/22,0,0,1,,
STIN,4,8,G03,cohort 5,6/22/22,,,,,AC
STIN,4,8,G05,cohort 3,6/22/22,,,,,AC
STIN,4,8,G07,cohort 8,6/22/22,0,1,1,,
STIN,4,8,G09,cohort 3,6/22/22,0,0,0,,
STIN,4,8,G11,cohort 2,6/22/22,,,,,AC
STIN,4,8,G13,cohort 2,6/22/22,,,,,AC
CAAN1,4,9,A01,cohort 4,6/22/22,,,,,AC
CAAN1,4,9,A03,cohort 5,6/22/22,,,,,AC
CAAN1,4,9,A05,cohort 4,6/22/22,0,0,3,,
CAAN1,4,9,A07,cohort 6,6/22/22,,,,,
CAAN1,4,9,A09,cohort 1,6/22/22,,,,,ON SHORT SEASON BENCH-AC
CAAN1,4,9,A11,cohort 1,6/22/22,,,,,AC
CAAN1,4,9,A13,cohort 2,6/22/22,,,,,NO PLANT
CAAN1,4,9,B02,cohort 6,6/22/22,0,0,6,,
CAAN1,4,9,B04,cohort 8,6/22/22,0,0,0,,
CAAN1,4,9,B06,cohort 2,6/22/22,,,,,NO PLANT
CAAN1,4,9,B10,cohort 4,6/22/22,,,,,AC
CAAN1,4,9,B12,cohort 5,6/22/22,,,,,AC
CAAN1,4,9,B14,cohort 1,6/22/22,,,,,AC
CAAN1,4,9,C01,cohort 6,6/22/22,,,,,AC
CAAN1,4,9,C03,cohort 3,6/22/22,0,0,4,,
CAAN1,4,9,C05,cohort 3,6/22/22,0,0,5,,
CAAN1,4,9,C07,cohort 1,6/22/22,,,,,ON SHORT SEASON BENCH- AC
CAAN1,4,9,C09,cohort 5,6/22/22,,,,,AC
CAAN1,4,9,C11,cohort 4,6/22/22,,,,,AC
CAAN1,4,9,C13,cohort 7,6/22/22,,,,,AC
CAAN1,4,9,D02,cohort 2,6/22/22,,,,,AC
CAAN1,4,9,D04,cohort 6,6/22/22,0,0,3,,
CAAN1,4,9,D06,cohort 3,6/22/22,,,,,DIED
CAAN1,4,9,D08,cohort 3,6/22/22,0,0,0,,
CAAN1,4,9,D10,cohort 1,6/22/22,,,,,AC
CAAN1,4,9,D12,cohort 4,6/22/22,,,,,AC
CAAN1,4,9,D14,cohort 7,6/22/22,,,,,NO PLANT
CAAN1,4,9,E01,cohort 6,6/22/22,0,0,2,,
CAAN1,4,9,E03,cohort 5,6/22/22,0,0,4,,
CAAN1,4,9,E05,cohort 5,6/22/22,,,,,NO PLANT
CAAN1,4,9,E07,cohort 2,6/22/22,0,0,2,,
CAAN1,4,9,E09,cohort 2,6/22/22,0,1,0,,
CAAN1,4,9,E11,cohort 3,6/22/22,,,,,NO PLANT
CAAN1,4,9,E13,cohort 1,6/22/22,,,,,ON SHORT SEASON BENCH
CAAN1,4,9,F02,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
CAAN1,4,9,F04,cohort 4,6/22/22,,,,,AC
CAAN1,4,9,F06,cohort 5,6/22/22,,,,,NO PLANT
CAAN1,4,9,F08,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
CAAN1,4,9,F10,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
CAAN1,4,9,F12,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
CAAN1,4,9,F14,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
CAAN1,4,9,G01,cohort 6,6/22/22,,,,,NO PLANT
CAAN1,4,9,G03,cohort 2,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
CAAN1,4,9,G05,cohort 7,6/22/22,,,,,NO PLANT
CAAN1,4,9,G07,cohort 7,6/22/22,,,,,NO PLANT
CAAN1,4,9,G09,cohort 3,6/22/22,,,,,NO PLANT
CAAN1,4,9,G11,cohort 7,6/22/22,,,,,NO PLANT
CAAN1,4,9,G13,cohort 7,6/22/22,,,,,NO PLANT
CAAN2,4,10,A01,cohort 6,6/22/22,0,1,2,,
CAAN2,4,10,A03,cohort 3,6/22/22,,,,,AC
CAAN2,4,10,A05,cohort 7,6/22/22,,,,,DIED
CAAN2,4,10,A07,cohort 8,6/22/22,0,0,0,,
CAAN2,4,10,A09,cohort 6,6/22/22,,,,,DIED
CAAN2,4,10,A11,cohort 2,6/22/22,,,,,NO PLANT
CAAN2,4,10,A13,cohort 6,6/22/22,,,,,NO PLANT
CAAN2,4,10,B02,cohort 2,6/22/22,,,,,NO PLANT
CAAN2,4,10,B04,cohort 4,6/22/22,,,,,AC
CAAN2,4,10,B06,cohort 3,6/22/22,2,0,4,,
CAAN2,4,10,B08,cohort 1,6/22/22,,,,,AC
CAAN2,4,10,B10,cohort 3,6/22/22,,,,,NO PLANT
CAAN2,4,10,B12,cohort 6,6/22/22,,,,,NO PLANT
CAAN2,4,10,B14,cohort 7,6/22/22,,,,,DIED
CAAN2,4,10,C01,cohort 7,6/22/22,,,,,NO PLANT
CAAN2,4,10,C03,cohort 3,6/22/22,,,,,NO PLANT
CAAN2,4,10,C05,cohort 7,6/22/22,,,,,NO PLANT
CAAN2,4,10,C07,cohort 4,6/22/22,0,0,3,,
CAAN2,4,10,C09,cohort 1,6/22/22,,,,,ON SHORT SEASON BENCH-AC
CAAN2,4,10,C11,cohort 1,6/22/22,,,,,ON SHORT SEASON BENCH-AC
CAAN2,4,10,C13,cohort 5,6/22/22,0,1,4,,
CAAN2,4,10,D02,cohort 3,6/22/22,,,,,NO PLANT
CAAN2,4,10,D04,cohort 5,6/22/22,,,,,AC
CAAN2,4,10,D06,cohort 6,6/22/22,,,,,NO PLANT
CAAN2,4,10,D08,cohort 2,6/22/22,,,,,NO PLANT
CAAN2,4,10,D10,cohort 1,6/22/22,,,,,AC
CAAN2,4,10,D12,cohort 1,6/22/22,,,,,ON SHORT SEASON BENCH-AC
CAAN2,4,10,D14,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
CAAN2,4,10,E01,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
CAAN2,4,10,E03,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
CAAN2,4,10,E05,cohort 2,6/22/22,,,,,NO PLANT
CAAN2,4,10,E07,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
CAAN2,4,10,E09,cohort 5,6/22/22,,,,,NO PLANT
CAAN2,4,10,E11,cohort 7,6/22/22,,,,,NO PLANT
CAAN2,4,10,E13,cohort 3,6/22/22,,,,,NO PLANT
CAAN2,4,10,F02,cohort 4,6/22/22,2,0,4,,
CAAN2,4,10,F04,cohort 5,6/22/22,,,,,NO PLANT
CAAN2,4,10,F08,cohort 5,6/22/22,,,,,NO PLANT
CAAN2,4,10,F10,cohort 7,6/22/22,,,,,NO PLANT
CAAN2,4,10,F12,cohort 4,6/22/22,,,,,NO PLANT
CAAN2,4,10,F14,cohort 6,6/22/22,,,,,NO PLANT
CAAN2,4,10,G01,cohort 5,6/22/22,,,,,AC
CAAN2,4,10,G03,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
CAAN2,4,10,G05,cohort 4,6/22/22,,,,,AC
CAAN2,4,10,G07,cohort 2,6/22/22,,,,,NO PLANT
CAAN2,4,10,G09,cohort 4,6/22/22,,,,,NO PLANT
CAAN2,4,10,G11,cohort 2,6/22/22,,,,,NO PLANT
CAAN2,4,10,G13,cohort 1,6/22/22,0,0,8,,
STDR2,4,11,A01,cohort 8,6/22/22,0,1,4,,
STDR2,4,11,A03,cohort 6,6/22/22,0,1,2,,
STDR2,4,11,A05,cohort 4,6/22/22,0,1,5,,
STDR2,4,11,A07,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
STDR2,4,11,A09,cohort 7,6/22/22,,,,,NO PLANT
STDR2,4,11,A11,cohort 7,6/22/22,,,,,NO PLANT
STDR2,4,11,A13,cohort 7,6/22/22,,,,,NO PLANT
STDR2,4,11,B02,cohort 1,6/22/22,,,,,AC
STDR2,4,11,B04,cohort 5,6/22/22,0,1,2,,
STDR2,4,11,B06,cohort 6,6/22/22,1,1,1,,
STDR2,4,11,B08,cohort 7,6/22/22,,,,,NO PLANT
STDR2,4,11,B10,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
STDR2,4,11,B12,cohort 2,6/22/22,0,0,5,,
STDR2,4,11,B14,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
STDR2,4,11,C01,cohort 5,6/22/22,0,1,2,,
STDR2,4,11,C03,cohort 1,6/22/22,,,,,ON SHORT SEASON BENCH-AC
STDR2,4,11,C05,cohort 5,6/22/22,,,,,NO PLANT
STDR2,4,11,C07,cohort 1,6/22/22,,,,,AC
STDR2,4,11,C09,cohort 5,6/22/22,,,,,NO PLANT
STDR2,4,11,C11,cohort 5,6/22/22,0,1,2,,
STDR2,4,11,C13,cohort 6,6/22/22,0,2,2,,
STDR2,4,11,D02,cohort 3,6/22/22,1,0,2,,
STDR2,4,11,D04,cohort 2,6/22/22,0,0,5,,
STDR2,4,11,D06,cohort 5,6/22/22,0,3,1,,
STDR2,4,11,D08,cohort 2,6/22/22,0,1,1,,
STDR2,4,11,D10,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
STDR2,4,11,D12,cohort 6,6/22/22,,,,,NO PLANT
STDR2,4,11,D14,cohort 3,6/22/22,0,1,1,,
STDR2,4,11,E01,cohort 6,6/22/22,,,,,NO PLANT
STDR2,4,11,E03,cohort 7,6/22/22,,,,,NO PLANT
STDR2,4,11,E07,cohort 3,6/22/22,0,1,0,,
STDR2,4,11,E09,cohort 1,6/22/22,3,3,5,,
STDR2,4,11,E11,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
STDR2,4,11,E13,cohort 2,6/22/22,0,0,4,,
STDR2,4,11,F02,cohort 3,6/22/22,,,,,NO PLANT
STDR2,4,11,F04,cohort 1,6/22/22,,,,,AC
STDR2,4,11,F06,cohort 1,6/22/22,0,1,2,,
STDR2,4,11,F08,cohort 3,6/22/22,,,,,NO PLANT
STDR2,4,11,F10,cohort 2,6/22/22,0,1,1,,
STDR2,4,11,F12,cohort 7,6/22/22,,,,,NO PLANT
STDR2,4,11,F14,cohort 6,6/22/22,,,,,NO PLANT
STDR2,4,11,G01,cohort 4,6/22/22,0,0,4,,
STDR2,4,11,G03,cohort 4,6/22/22,0,0,3,,
STDR2,4,11,G05,cohort 4,6/22/22,0,2,2,,
STDR2,4,11,G07,cohort 4,6/22/22,0,1,3,,
STDR2,4,11,G09,cohort 2,6/22/22,0,1,2,,
STDR2,4,11,G11,cohort 3,6/22/22,0,2,2,,
STDR2,4,11,G13,cohort 4,6/22/22,0,2,1,,
CAIN4,4,12,A01,cohort 7,6/22/22,,,,,AC
CAIN4,4,12,A03,cohort 6,6/22/22,0,0,1,,
CAIN4,4,12,A05,cohort 1,6/22/22,,,,,AC
CAIN4,4,12,A07,cohort 5,6/22/22,,,,,AC
CAIN4,4,12,A09,cohort 4,6/22/22,,,,,NO PLANT
CAIN4,4,12,A11,cohort 2,6/22/22,N/A,N/A,N/A,N/A,DEAD
CAIN4,4,12,A13,cohort 3,6/22/22,,,,,AC
CAIN4,4,12,B02,cohort 7,6/22/22,,,,,AC
CAIN4,4,12,B04,cohort 4,6/22/22,,,,,NO PLANT
CAIN4,4,12,B06,cohort 2,6/22/22,,,,,AC
CAIN4,4,12,B08,cohort 6,6/22/22,,,,,AC
CAIN4,4,12,B10,cohort 2,6/22/22,,,,,NO PLANT
CAIN4,4,12,B12,cohort 7,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
CAIN4,4,12,B14,cohort 8,6/22/22,0,0,0,,
CAIN4,4,12,C01,cohort 4,6/22/22,,,,,AC
CAIN4,4,12,C03,cohort 4,6/22/22,,,,,AC
CAIN4,4,12,C05,cohort 6,6/22/22,,,,,AC
CAIN4,4,12,C07,cohort 1,6/22/22,,,,,AC
CAIN4,4,12,C09,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
CAIN4,4,12,C11,cohort 4,6/22/22,N/A,N/A,N/A,N/A,DEAD
CAIN4,4,12,D02,cohort 1,6/22/22,,,,,AC
CAIN4,4,12,D04,cohort 1,6/22/22,,,,,AC
CAIN4,4,12,D06,cohort 2,6/22/22,,,,,NO PLANT
CAIN4,4,12,D08,cohort 7,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
CAIN4,4,12,D10,cohort 3,6/22/22,,,,,NO PLANT
CAIN4,4,12,D12,cohort 3,6/22/22,,,,,AC
CAIN4,4,12,D14,cohort 5,6/22/22,,,,,NO PLANT
CAIN4,4,12,E01,cohort 7,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
CAIN4,4,12,E03,cohort 7,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
CAIN4,4,12,E05,cohort 3,6/22/22,,,,,NO PLANT
CAIN4,4,12,E07,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
CAIN4,4,12,E09,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
CAIN4,4,12,E11,cohort 5,6/22/22,,,,,NO PLANT
CAIN4,4,12,E13,cohort 1,6/22/22,,,,,AC
CAIN4,4,12,F02,cohort 3,6/22/22,,,,,NO PLANT
CAIN4,4,12,F04,cohort 1,6/22/22,,,,,AC
CAIN4,4,12,F06,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
CAIN4,4,12,F08,cohort 5,6/22/22,,,,,NO PLANT
CAIN4,4,12,F10,cohort 5,6/22/22,,,,,NO PLANT
CAIN4,4,12,F12,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
CAIN4,4,12,F14,cohort 6,6/22/22,,,,,AC
CAIN4,4,12,G01,cohort 4,6/22/22,,,,,NO PLANT
CAIN4,4,12,G03,cohort 6,6/22/22,0,0,0,,
CAIN4,4,12,G05,cohort 5,6/22/22,,,,,NO PLANT
CAIN4,4,12,G07,cohort 2,6/22/22,,,,,DIED
CAIN4,4,12,G09,cohort 6,6/22/22,,,,,NO PLANT
CAIN4,4,12,G11,cohort 2,6/22/22,N/A,N/A,N/A,N/A,DEAD
CAIN4,4,12,G13,cohort 3,6/22/22,,,,,NO PLANT
STTO_TM2,4,13,A01,cohort 1,6/22/22,,,,,NO PLANT
STTO_TM2,4,13,A03,cohort 4,6/22/22,0,0,0,,
STTO_TM2,4,13,A05,cohort 8,6/22/22,0,0,0,,
STTO_TM2,4,13,A07,cohort 4,6/22/22,0,0,0,,
STTO_TM2,4,13,A09,cohort 2,6/22/22,,,,,NO PLANT
STTO_TM2,4,13,A11,cohort 3,6/22/22,0,0,0,,
STTO_TM2,4,13,A13,cohort 7,6/22/22,0,0,0,,
STTO_TM2,4,13,B02,cohort 6,6/22/22,0,0,0,,
STTO_TM2,4,13,B04,cohort 1,6/22/22,0,0,0,,
STTO_TM2,4,13,B06,cohort 3,6/22/22,0,0,0,,
STTO_TM2,4,13,B08,cohort 5,6/22/22,0,0,0,,
STTO_TM2,4,13,B10,cohort 2,6/22/22,,,,,NO PLANT
STTO_TM2,4,13,B12,cohort 2,6/22/22,0,0,0,,
STTO_TM2,4,13,B14,cohort 4,6/22/22,0,0,0,,
STTO_TM2,4,13,C01,cohort 8,6/22/22,0,0,0,,
STTO_TM2,4,13,C03,cohort 7,6/22/22,,,,,NO PLANT
STTO_TM2,4,13,C05,cohort 5,6/22/22,,,,,NO PLANT
STTO_TM2,4,13,C07,cohort 6,6/22/22,0,0,0,,
STTO_TM2,4,13,C09,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
STTO_TM2,4,13,C11,cohort 6,6/22/22,0,0,0,,
STTO_TM2,4,13,C13,cohort 6,6/22/22,,,,,NO PLANT
STTO_TM2,4,13,D02,cohort 4,6/22/22,0,0,0,,
STTO_TM2,4,13,D04,cohort 2,6/22/22,,,,,NO PLANT
STTO_TM2,4,13,D06,cohort 5,6/22/22,,,,,NO PLANT
STTO_TM2,4,13,D08,cohort 2,6/22/22,0,0,0,,
STTO_TM2,4,13,D10,cohort 1,6/22/22,,,,,NO PLANT
STTO_TM2,4,13,D12,cohort 4,6/22/22,0,0,0,,
STTO_TM2,4,13,D14,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
STTO_TM2,4,13,E01,cohort 3,6/22/22,,,,,NO PLANT
STTO_TM2,4,13,E03,cohort 1,6/22/22,,,,,NO PLANT
STTO_TM2,4,13,E05,cohort 5,6/22/22,,,,,NO PLANT
STTO_TM2,4,13,E07,cohort 7,6/22/22,,,,,NO PLANT
STTO_TM2,4,13,E11,cohort 1,6/22/22,0,1,2,,
STTO_TM2,4,13,E13,cohort 7,6/22/22,,,,,NO PLANT
STTO_TM2,4,13,F02,cohort 5,6/22/22,,,,,NO PLANT
STTO_TM2,4,13,F04,cohort 2,6/22/22,1,2,0,,
STTO_TM2,4,13,F06,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
STTO_TM2,4,13,F08,cohort 6,6/22/22,,,,,NO PLANT
STTO_TM2,4,13,F10,cohort 6,6/22/22,,,,,NO PLANT
STTO_TM2,4,13,F12,cohort 5,6/22/22,,,,,NO PLANT
STTO_TM2,4,13,F14,cohort 4,6/22/22,,,,,NO PLANT
STTO_TM2,4,13,G01,cohort 3,6/22/22,,,,,NO PLANT
STTO_TM2,4,13,G03,cohort 7,6/22/22,,,,,NO PLANT
STTO_TM2,4,13,G05,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
STTO_TM2,4,13,G07,cohort 3,6/22/22,,,,,NO PLANT
STTO_TM2,4,13,G09,cohort 3,6/22/22,,,,,NO PLANT
STTO_TM2,4,13,G11,cohort 1,6/22/22,,,,,ON SHORT SEASON BENCH-AC
STTO_TM2,4,13,G13,cohort 7,6/22/22,,,,,NO PLANT
STDI,4,14,A01,cohort 4,6/22/22,0,0,6,,
STDI,4,14,A03,cohort 3,6/22/22,,,,,NO PLANT
STDI,4,14,A05,cohort 3,6/22/22,N/A,N/A,N/A,N/A,DEAD
STDI,4,14,A07,cohort 6,6/22/22,0,0,8,,
STDI,4,14,A09,cohort 7,6/22/22,,,,,NO PLANT
STDI,4,14,A11,cohort 8,6/22/22,0,0,0,,
STDI,4,14,A13,cohort 8,6/22/22,0,2,2,,
STDI,4,14,B02,cohort 5,6/22/22,,,,,AC
STDI,4,14,B04,cohort 2,6/22/22,0,0,10,,
STDI,4,14,B06,cohort 2,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
STDI,4,14,B10,cohort 5,6/22/22,,,,,NO PLANT
STDI,4,14,B12,cohort 1,6/22/22,0,0,7,,
STDI,4,14,B14,cohort 5,6/22/22,,,,,NO PLANT
STDI,4,14,C01,cohort 4,6/22/22,0,1,12,,
STDI,4,14,C03,cohort 6,6/22/22,0,2,2,,
STDI,4,14,C05,cohort 7,6/22/22,,,,,NO PLANT
STDI,4,14,C07,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
STDI,4,14,C09,cohort 2,6/22/22,0,1,8,,
STDI,4,14,C11,cohort 6,6/22/22,,,,,NO PLANT
STDI,4,14,C13,cohort 4,6/22/22,0,0,2,,
STDI,4,14,D02,cohort 1,6/22/22,,,,,AC
STDI,4,14,D04,cohort 1,6/22/22,0,0,11,,
STDI,4,14,D06,cohort 7,6/22/22,,,,,NO PLANT
STDI,4,14,D08,cohort 7,6/22/22,,,,,NO PLANT
STDI,4,14,D10,cohort 7,6/22/22,,,,,NO PLANT
STDI,4,14,D12,cohort 1,6/22/22,0,1,9,,
STDI,4,14,D14,cohort 5,6/22/22,,,,,NO PLANT
STDI,4,14,E01,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
STDI,4,14,E03,cohort 3,6/22/22,,,,,NO PLANT
STDI,4,14,E05,cohort 2,6/22/22,0,0,2,,
STDI,4,14,E07,cohort 5,6/22/22,,,,,NO PLANT
STDI,4,14,E09,cohort 5,6/22/22,,,,,NO PLANT
STDI,4,14,E11,cohort 6,6/22/22,,,,,NO PLANT
STDI,4,14,E13,cohort 4,6/22/22,,,,,DIED
STDI,4,14,F02,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
STDI,4,14,F04,cohort 4,6/22/22,0,1,3,,
STDI,4,14,F06,cohort 2,6/22/22,,,,,AC
STDI,4,14,F08,cohort 2,6/22/22,,,,,NO PLANT
STDI,4,14,F10,cohort 3,6/22/22,,,,,NO PLANT
STDI,4,14,F12,cohort 4,6/22/22,0,0,6,,
STDI,4,14,F14,cohort 3,6/22/22,,,,,AC
STDI,4,14,G01,cohort 1,6/22/22,,,,,AC
STDI,4,14,G03,cohort 6,6/22/22,,,,,NO PLANT
STDI,4,14,G05,cohort 6,6/22/22,,,,,NO PLANT
STDI,4,14,G07,cohort 7,6/22/22,,,,,NO PLANT
STDI,4,14,G09,cohort 3,6/22/22,,,,,NO PLANT
STDI,4,14,G11,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
STDI,4,14,G13,cohort 1,6/22/22,,,,,AC
