Bench,Block,Pop,Position,Cohort,Census Date,Flower/Bud Count,Mature Fruit Count,Pedicel Count,STTO-BH Height (cm),Notes (AC = Already Collected Plant)
2,11,STTO_BH,C07,cohort 7,6/1/22,,,,,NO PLANT
4,1,STTO_BH,C07,cohort 7,6/1/22,,,,,NO PLANT
1,10,STTO_BH,C09,cohort 7,6/1/22,,,,,NO PLANT
2,11,STTO_BH,C11,cohort 7,6/1/22,,,,,NO PLANT
3,6,STTO_BH,C13,cohort 7,6/1/22,,,,,NO PLANT
4,1,STTO_BH,D04,cohort 7,6/1/22,,,,,NO PLANT
4,1,STTO_BH,D06,cohort 7,6/1/22,,,,,NO PLANT
1,10,STTO_BH,D14,cohort 7,6/1/22,,,,,NO PLANT
1,10,STTO_BH,E03,cohort 7,6/1/22,,,,,NO PLANT
3,6,STTO_BH,E05,cohort 7,6/1/22,,,,,NO PLANT
2,11,STTO_BH,E13,cohort 7,6/1/22,,,,,NO PLANT
3,6,STTO_BH,F02,cohort 7,6/1/22,,,,,NO PLANT
4,1,STTO_BH,F04,cohort 7,6/1/22,,,,,NO PLANT
4,1,STTO_BH,G03,cohort 7,6/1/22,,,,,NO PLANT
3,6,STTO_BH,G07,cohort 7,6/1/22,,,,,NO PLANT
2,11,STTO_BH,G09,cohort 7,6/1/22,,,,,NO PLANT
2,11,STTO_BH,A07,cohort 8,6/1/22,,,,,NO PLANT
4,1,STTO_BH,B04,cohort 8,6/1/22,,,,,NO PLANT
2,11,STTO_BH,B06,cohort 8,6/1/22,,,,,NO PLANT
2,11,STTO_BH,C03,cohort 8,6/1/22,,,,,NO PLANT
1,10,STTO_BH,C05,cohort 8,6/1/22,,,,,NO PLANT
4,1,STTO_BH,C09,cohort 8,6/1/22,,,,,NO PLANT
2,11,STTO_BH,D04,cohort 8,6/1/22,,,,,NO PLANT
1,10,STTO_BH,D08,cohort 8,6/1/22,,,,,NO PLANT
1,10,STTO_BH,D10,cohort 8,6/1/22,,,,,NO PLANT
4,1,STTO_BH,D10,cohort 8,6/1/22,,,,,NO PLANT
4,1,STTO_BH,E05,cohort 8,6/1/22,,,,,NO PLANT
1,10,STTO_BH,F02,cohort 8,6/1/22,,,,,NO PLANT
2,11,STTO_BH,F08,cohort 8,6/1/22,,,,,NO PLANT
1,10,STTO_BH,F12,cohort 8,6/1/22,,,,,NO PLANT
1,10,STTO_BH,G01,cohort 8,6/1/22,,,,,NO PLANT
2,11,STTO_BH,G11,cohort 8,6/1/22,,,,,NO PLANT
4,13,STTO_TM2,A01,cohort 1,6/1/22,,,,,NO PLANT
3,7,STTO_TM2,A05,cohort 1,6/1/22,,,,,NO PLANT
1,6,STTO_TM2,A09,cohort 1,6/1/22,,,,,NO PLANT
1,6,STTO_TM2,B14,cohort 1,6/1/22,,,,,NO PLANT
2,10,STTO_TM2,B14,cohort 1,6/1/22,,,,,NO PLANT
2,10,STTO_TM2,C03,cohort 1,6/1/22,,,,,NO PLANT
4,13,STTO_TM2,D10,cohort 1,6/1/22,,,,,NO PLANT
4,13,STTO_TM2,E03,cohort 1,6/1/22,,,,,NO PLANT
3,7,STTO_TM2,F02,cohort 1,6/1/22,,,,,NO PLANT
3,7,STTO_TM2,F10,cohort 1,6/1/22,,,,,NO PLANT
1,6,STTO_TM2,A03,cohort 2,6/1/22,,,,,NO PLANT
4,13,STTO_TM2,A09,cohort 2,6/1/22,,,,,NO PLANT
3,7,STTO_TM2,B10,cohort 2,6/1/22,,,,,NO PLANT
4,13,STTO_TM2,B10,cohort 2,6/1/22,,,,,NO PLANT
4,13,STTO_TM2,D04,cohort 2,6/1/22,,,,,NO PLANT
3,7,STTO_TM2,D06,cohort 2,6/1/22,,,,,NO PLANT
2,10,STTO_TM2,D08,cohort 2,6/1/22,,,,,NO PLANT
1,6,STTO_TM2,G01,cohort 2,6/1/22,,,,,NO PLANT
2,10,STTO_TM2,G03,cohort 2,6/1/22,,,,,NO PLANT
2,10,STTO_TM2,D04,cohort 3,6/1/22,,,,,NO PLANT
4,13,STTO_TM2,E01,cohort 3,6/1/22,,,,,NO PLANT
2,10,STTO_TM2,E03,cohort 3,6/1/22,,,,,NO PLANT
3,7,STTO_TM2,E07,cohort 3,6/1/22,,,,,NO PLANT
1,6,STTO_TM2,E11,cohort 3,6/1/22,,,,,NO PLANT
1,6,STTO_TM2,E13,cohort 3,6/1/22,,,,,NO PLANT
3,7,STTO_TM2,F04,cohort 3,6/1/22,,,,,NO PLANT
1,6,STTO_TM2,F06,cohort 3,6/1/22,,,,,NO PLANT
1,6,STTO_TM2,F10,cohort 3,6/1/22,,,,,NO PLANT
2,10,STTO_TM2,F14,cohort 3,6/1/22,,,,,NO PLANT
4,13,STTO_TM2,G01,cohort 3,6/1/22,,,,,NO PLANT
3,7,STTO_TM2,G07,cohort 3,6/1/22,,,,,NO PLANT
4,13,STTO_TM2,G07,cohort 3,6/1/22,,,,,NO PLANT
4,13,STTO_TM2,G09,cohort 3,6/1/22,,,,,NO PLANT
2,10,STTO_TM2,G13,cohort 3,6/1/22,,,,,NO PLANT
3,7,STTO_TM2,G13,cohort 3,6/1/22,,,,,NO PLANT
1,6,STTO_TM2,C11,cohort 4,6/1/22,,,,,NO PLANT
1,6,STTO_TM2,C13,cohort 4,6/1/22,,,,,NO PLANT
2,10,STTO_TM2,D06,cohort 4,6/1/22,,,,,NO PLANT
2,10,STTO_TM2,E11,cohort 4,6/1/22,,,,,NO PLANT
3,7,STTO_TM2,F06,cohort 4,6/1/22,,,,,NO PLANT
3,7,STTO_TM2,F14,cohort 4,6/1/22,,,,,NO PLANT
4,13,STTO_TM2,F14,cohort 4,6/1/22,,,,,NO PLANT
2,10,STTO_TM2,G09,cohort 4,6/1/22,,,,,NO PLANT
1,6,STTO_TM2,B06,cohort 5,6/1/22,,,,,NO PLANT
4,13,STTO_TM2,C05,cohort 5,6/1/22,,,,,NO PLANT
2,10,STTO_TM2,C09,cohort 5,6/1/22,,,,,NO PLANT
3,7,STTO_TM2,D02,cohort 5,6/1/22,,,,,NO PLANT
4,13,STTO_TM2,D06,cohort 5,6/1/22,,,,,NO PLANT
1,6,STTO_TM2,D10,cohort 5,6/1/22,,,,,NO PLANT
3,7,STTO_TM2,D14,cohort 5,6/1/22,,,,,NO PLANT
4,13,STTO_TM2,E05,cohort 5,6/1/22,,,,,NO PLANT
4,13,STTO_TM2,F02,cohort 5,6/1/22,,,,,NO PLANT
1,6,STTO_TM2,F04,cohort 5,6/1/22,,,,,NO PLANT
2,10,STTO_TM2,F08,cohort 5,6/1/22,,,,,NO PLANT
3,7,STTO_TM2,F08,cohort 5,6/1/22,,,,,NO PLANT
2,10,STTO_TM2,F10,cohort 5,6/1/22,,,,,NO PLANT
4,13,STTO_TM2,F12,cohort 5,6/1/22,,,,,NO PLANT
1,6,STTO_TM2,F14,cohort 5,6/1/22,,,,,NO PLANT
3,7,STTO_TM2,G01,cohort 5,6/1/22,,,,,NO PLANT
2,10,STTO_TM2,G11,cohort 5,6/1/22,,,,,NO PLANT
3,7,STTO_TM2,B06,cohort 6,6/1/22,,,,,NO PLANT
3,7,STTO_TM2,C03,cohort 6,6/1/22,,,,,NO PLANT
1,6,STTO_TM2,C07,cohort 6,6/1/22,,,,,NO PLANT
3,7,STTO_TM2,C07,cohort 6,6/1/22,,,,,NO PLANT
4,13,STTO_TM2,C13,cohort 6,6/1/22,,,,,NO PLANT
1,6,STTO_TM2,D02,cohort 6,6/1/22,,,,,NO PLANT
3,7,STTO_TM2,D04,cohort 6,6/1/22,,,,,NO PLANT
2,10,STTO_TM2,E01,cohort 6,6/1/22,,,,,NO PLANT
1,6,STTO_TM2,E05,cohort 6,6/1/22,,,,,NO PLANT
2,10,STTO_TM2,E07,cohort 6,6/1/22,,,,,NO PLANT
2,10,STTO_TM2,F06,cohort 6,6/1/22,,,,,NO PLANT
1,6,STTO_TM2,F08,cohort 6,6/1/22,,,,,NO PLANT
4,13,STTO_TM2,F08,cohort 6,6/1/22,,,,,NO PLANT
4,13,STTO_TM2,F10,cohort 6,6/1/22,,,,,NO PLANT
2,10,STTO_TM2,G05,cohort 6,6/1/22,,,,,NO PLANT
2,10,STTO_TM2,B02,cohort 7,6/1/22,,,,,NO PLANT
2,10,STTO_TM2,C01,cohort 7,6/1/22,,,,,NO PLANT
3,7,STTO_TM2,C01,cohort 7,6/1/22,,,,,NO PLANT
4,13,STTO_TM2,C03,cohort 7,6/1/22,,,,,NO PLANT
2,10,STTO_TM2,C07,cohort 7,6/1/22,,,,,NO PLANT
2,10,STTO_TM2,D02,cohort 7,6/1/22,,,,,NO PLANT
2,10,STTO_TM2,D12,cohort 7,6/1/22,,,,,NO PLANT
3,7,STTO_TM2,D12,cohort 7,6/1/22,,,,,NO PLANT
3,7,STTO_TM2,E03,cohort 7,6/1/22,,,,,NO PLANT
4,13,STTO_TM2,E07,cohort 7,6/1/22,,,,,NO PLANT
3,7,STTO_TM2,E13,cohort 7,6/1/22,,,,,NO PLANT
4,13,STTO_TM2,E13,cohort 7,6/1/22,,,,,NO PLANT
1,6,STTO_TM2,F12,cohort 7,6/1/22,,,,,NO PLANT
1,6,STTO_TM2,G03,cohort 7,6/1/22,,,,,NO PLANT
4,13,STTO_TM2,G03,cohort 7,6/1/22,,,,,NO PLANT
1,6,STTO_TM2,G07,cohort 7,6/1/22,,,,,NO PLANT
3,7,STTO_TM2,G11,cohort 7,6/1/22,,,,,NO PLANT
1,6,STTO_TM2,G13,cohort 7,6/1/22,,,,,NO PLANT
4,13,STTO_TM2,G13,cohort 7,6/1/22,,,,,NO PLANT
2,10,STTO_TM2,A11,cohort 8,6/1/22,,,,,NO PLANT
4,13,STTO_TM2,C09,cohort 8,6/1/22,,,,,NO PLANT
1,6,STTO_TM2,D08,cohort 8,6/1/22,,,,,NO PLANT
2,10,STTO_TM2,D14,cohort 8,6/1/22,,,,,NO PLANT
4,13,STTO_TM2,D14,cohort 8,6/1/22,,,,,NO PLANT
1,6,STTO_TM2,E03,cohort 8,6/1/22,,,,,NO PLANT
1,6,STTO_TM2,E09,cohort 8,6/1/22,,,,,NO PLANT
2,10,STTO_TM2,F02,cohort 8,6/1/22,,,,,NO PLANT
4,13,STTO_TM2,F06,cohort 8,6/1/22,,,,,NO PLANT
2,10,STTO_TM2,G01,cohort 8,6/1/22,,,,,NO PLANT
4,13,STTO_TM2,G05,cohort 8,6/1/22,,,,,NO PLANT
1,6,STTO_TM2,G09,cohort 8,6/1/22,,,,,NO PLANT
1,6,STTO_TM2,G11,cohort 8,6/1/22,,,,,NO PLANT
3,13,CAIN3,G05,cohort 3,6/1/22,,,,,NO PLANT - CONE PRESENT WITH SWORD. LABEL = BENCH 2 COHORT 1
4,2,STBR3,F10,cohort 3,6/1/22,,,,,NO PLANT
3,6,STTO_BH,A01,cohort 1,6/1/22,,,,,ON SHORT SEASON BENCH - AC
1,10,STTO_BH,A07,cohort 1,6/1/22,,,,0.7,ON SHORT SEASON BENCH
2,11,STTO_BH,B10,cohort 1,6/1/22,,,,1.8,ON SHORT SEASON BENCH
4,1,STTO_BH,B10,cohort 1,6/1/22,,,,2.1,ON SHORT SEASON BENCH
3,6,STTO_BH,B14,cohort 1,6/1/22,,,,1.2,ON SHORT SEASON BENCH
3,6,STTO_BH,C11,cohort 1,6/1/22,,,,1.5,ON SHORT SEASON BENCH
1,10,STTO_BH,C13,cohort 1,6/1/22,,,,2,ON SHORT SEASON BENCH
4,1,STTO_BH,F02,cohort 1,6/1/22,,,,2,ON SHORT SEASON BENCH
2,11,STTO_BH,F04,cohort 1,6/1/22,,,,1.5,ON SHORT SEASON BENCH
1,10,STTO_BH,G05,cohort 1,6/1/22,,,,1.9,ON SHORT SEASON BENCH
2,11,STTO_BH,G13,cohort 1,6/1/22,,,,1.2,ON SHORT SEASON BENCH
3,9,CAAM,A01,cohort 1,6/1/22,,,,,ON SHORT SEASON BENCH - AC
2,8,CAAM,B02,cohort 1,6/1/22,,,,,ON SHORT SEASON BENCH- AC
1,12,CAAM,E01,cohort 1,6/1/22,,,,,ON SHORT SEASON BENCH- AC
4,9,CAAN1,C07,cohort 1,6/1/22,,,,,ON SHORT SEASON BENCH- AC
2,12,STGL1,E13,cohort 1,6/1/22,,,,,ON SHORT SEASON BENCH-AC
1,7,CACO1,G01,cohort 1,6/1/22,,,,,
2,1,CACO1,C13,cohort 8,6/1/22,,,,,
4,4,CACO1,G03,cohort 8,6/1/22,,,,,
4,3,STPO,F12,cohort 8,6/1/22,,,,,
1,10,STTO_BH,A05,cohort 1,6/1/22,,,,2.2,
3,6,STTO_BH,A05,cohort 1,6/1/22,,,,1.6,
4,1,STTO_BH,A13,cohort 1,6/1/22,,,,2.3,
3,6,STTO_BH,C03,cohort 1,6/1/22,,,,2,
1,10,STTO_BH,C07,cohort 1,6/1/22,,,,2,
1,10,STTO_BH,D04,cohort 1,6/1/22,,,,1.9,
2,11,STTO_BH,D12,cohort 1,6/1/22,,,,3.3,
4,1,STTO_BH,D14,cohort 1,6/1/22,,,,1.5,
2,11,STTO_BH,E09,cohort 1,6/1/22,,,,2.8,
3,6,STTO_BH,E13,cohort 1,6/1/22,,,,1.7,
2,11,STTO_BH,G01,cohort 1,6/1/22,,,,2.5,
4,1,STTO_BH,G13,cohort 1,6/1/22,,,,2.2,
1,10,STTO_BH,A09,cohort 2,6/1/22,,,,1,
2,11,STTO_BH,E03,cohort 2,6/1/22,,,,1.3,
1,10,STTO_BH,A01,cohort 3,6/1/22,,,,3.5,
2,11,STTO_BH,A05,cohort 3,6/1/22,,,,2.3,
2,11,STTO_BH,A09,cohort 3,6/1/22,,,,1.4,
4,1,STTO_BH,B02,cohort 3,6/1/22,,,,2.4,
1,10,STTO_BH,B04,cohort 3,6/1/22,,,,2.1,
3,6,STTO_BH,B10,cohort 3,6/1/22,,,,1.5,
4,1,STTO_BH,B14,cohort 3,6/1/22,,,,1.8,
3,6,STTO_BH,D06,cohort 3,6/1/22,,,,1.3,
1,10,STTO_BH,D12,cohort 3,6/1/22,,,,1.9,
2,11,STTO_BH,D14,cohort 3,6/1/22,,,,1.8,
2,11,STTO_BH,A01,cohort 4,6/1/22,,,,2,
2,11,STTO_BH,A03,cohort 4,6/1/22,,,,2.3,
1,10,STTO_BH,B02,cohort 4,6/1/22,,,,3.3,
3,6,STTO_BH,B06,cohort 4,6/1/22,,,,1.2,
4,1,STTO_BH,B06,cohort 4,6/1/22,,,,2.2,
2,11,STTO_BH,B08,cohort 4,6/1/22,,,,1.3,
4,1,STTO_BH,B12,cohort 4,6/1/22,,,,1.8,
4,1,STTO_BH,C03,cohort 4,6/1/22,,,,1.5,
1,10,STTO_BH,C11,cohort 4,6/1/22,,,,2.2,
1,10,STTO_BH,D02,cohort 4,6/1/22,,,,1.2,
3,6,STTO_BH,D12,cohort 4,6/1/22,,,,1.9,
3,6,STTO_BH,E11,cohort 4,6/1/22,,,,1.3,
3,6,STTO_BH,A09,cohort 5,6/1/22,,,,1.2,
3,6,STTO_BH,A13,cohort 5,6/1/22,,,,0.7,
3,6,STTO_BH,B02,cohort 5,6/1/22,,,,1,
2,11,STTO_BH,B04,cohort 5,6/1/22,,,,2.2,
1,10,STTO_BH,B08,cohort 5,6/1/22,,,,1.3,
1,10,STTO_BH,B10,cohort 5,6/1/22,,,,1.1,
2,11,STTO_BH,B12,cohort 5,6/1/22,,,,1,
4,1,STTO_BH,C13,cohort 5,6/1/22,,,,1.6,
4,1,STTO_BH,E07,cohort 5,6/1/22,,,,1.1,
1,10,STTO_BH,E09,cohort 5,6/1/22,,,,1,
2,11,STTO_BH,E11,cohort 5,6/1/22,,,,2,
4,1,STTO_BH,A09,cohort 6,6/1/22,,,,1,
1,10,STTO_BH,B14,cohort 6,6/1/22,,,,1.3,
2,11,STTO_BH,C05,cohort 6,6/1/22,,,,1.1,
4,1,STTO_BH,C05,cohort 6,6/1/22,,,,1.9,
2,11,STTO_BH,C13,cohort 6,6/1/22,,,,1.1,
3,6,STTO_BH,D04,cohort 6,6/1/22,,,,0.6,
1,10,STTO_BH,D06,cohort 6,6/1/22,,,,0.6,
3,6,STTO_BH,D08,cohort 6,6/1/22,,,,0.7,
4,1,STTO_BH,E11,cohort 6,6/1/22,,,,1,
3,6,STTO_BH,A07,cohort 7,6/1/22,,,,0.8,
4,1,STTO_BH,A07,cohort 7,6/1/22,,,,1.2,
1,10,STTO_BH,B06,cohort 7,6/1/22,,,,1,
3,6,STTO_BH,B12,cohort 7,6/1/22,,,,0.4,
4,1,STTO_BH,A11,cohort 8,6/1/22,,,,1.2,
4,1,STTO_BH,B08,cohort 8,6/1/22,,,,0.7,
