Pop,Cohort,Bench,Position,Envelope 1 Fruits,Envelope 1 Seed Count,Envelope 1 Seed Weight (g),Envelope 1 date,Envelope 2 Fruits,Envelope 2 Seed Count,Envelope 2 Seed Weight (g),Envelope 2 date,Envelope 3 Fruits,Envelope 3 Seed Count,Envelope 3 Seed Weight (g),Envelope 3 date,Envelope 4 Fruits,Envelope 4 Seed Count,Envelope 4 Seed Weight (g),Envelope 4 date
STIN,cohort 6,1,F08,1,5,0.0024,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 7,1,A03,1,2,0.0018,NA,1,1,0.0003,6/27/22,,,,NA,,,,NA
STIN,cohort 7,1,A11,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 7,1,B02,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 7,1,D04,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 7,1,F02,1,2,0.0003,6/1/22,,,,NA,,,,NA,,,,NA
STIN,cohort 7,1,G09,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 8,1,A07,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 8,1,C09,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 8,1,E03,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 8,1,E09,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 8,1,E13,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 8,1,G01,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 1,2,A07,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 1,2,B06,1,9,0.0045,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 1,2,C01,3,21,0.0109,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 1,2,C11,2,13,0.0069,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 1,2,E07,2,11,0.0062,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 1,2,F06,1,9,0.0041,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 2,2,C13,1,7,0.0032,NA,1,0,0,NA,,,,NA,,,,NA
STIN,cohort 2,2,D04,1,11,0.0048,4/14/22,,,,NA,,,,NA,,,,NA
STIN,cohort 2,2,F02,1,7,0.0035,NA,1,2,0.0009,NA,,,,NA,,,,NA
STIN,cohort 2,2,F08,2,7,0.0028,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 2,2,G03,2,4,0.0019,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 2,2,G09,2,8,0.0042,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 3,2,A03,2,5,0.0044,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 3,2,B08,1,10,0.0051,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 3,2,B14,2,3,0.0034,NA,1,1,0.0012,NA,,,,NA,,,,NA
STIN,cohort 3,2,C03,2,11,0.0046,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 3,2,F14,2,4,0.0028,5/4/22,,,,NA,,,,NA,,,,NA
STIN,cohort 3,2,G05,2,2,0.0021,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 4,2,A05,1,1,0.0003,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 4,2,C07,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 4,2,D12,1,9,0.0051,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 4,2,E01,2,9,0.0048,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 4,2,E03,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 4,2,E11,1,5,0.0039,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 5,2,A09,1,14,0.0062,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 5,2,A11,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 5,2,A13,1,5,0.0014,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 5,2,E13,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 5,2,G07,1,6,0.0024,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 5,2,G11,2,12,0.0041,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 6,2,B02,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 6,2,D14,1,6,0.002,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 6,2,F04,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 6,2,F10,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 6,2,F12,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 6,2,G13,1,2,0.0011,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 7,2,C05,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 7,2,C09,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 7,2,D02,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 7,2,D06,1,2,0.0015,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 7,2,D08,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 7,2,E09,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 8,2,A01,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 8,2,B04,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 8,2,B12,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 8,2,D10,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 8,2,E05,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 8,2,G01,1,0,0,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 1,3,A05,4,9,0.01,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 1,3,A11,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 1,3,C03,3,14,0.0096,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 1,3,D04,3,16,0.0073,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 1,3,D12,1,28,0.013,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 1,3,E07,3,14,0.0078,NA,1,1,0.0004,NA,,,,NA,,,,NA
STIN,cohort 2,3,A03,2,5,0.003,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 2,3,A13,1,16,0.0061,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 2,3,B08,1,13,0.0075,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 2,3,D10,2,5,0.0029,NA,1,3,0.002,NA,,,,NA,,,,NA
STIN,cohort 2,3,G07,4,8,0.005,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 2,3,G11,1,7,0.0043,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 3,3,B06,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 3,3,D02,1,4,0.0031,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 3,3,E01,1,5,0.0032,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 3,3,E09,3,8,0.0055,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 3,3,F02,1,11,0.0043,4/22/22,,,,NA,,,,NA,,,,NA
STIN,cohort 3,3,G09,1,4,0.0026,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 4,3,B14,2,7,0.0033,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 4,3,C09,1,2,0.0016,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 4,3,C13,1,8,0.0049,5/14/22,,,,NA,,,,NA,,,,NA
STIN,cohort 4,3,F12,2,4,0.0027,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 4,3,G05,1,4,0.0018,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 4,3,G13,1,3,0.0021,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 5,3,D06,1,5,0.0017,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 5,3,E13,1,1,0.0009,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 5,3,F04,1,2,0.0005,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 5,3,F06,1,1,0.0007,6/28/22,,,,NA,,,,NA,,,,NA
STIN,cohort 5,3,F08,1,7,0.0039,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 5,3,F10,1,4,0.0021,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 6,3,A01,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 6,3,A07,1,8,0.0029,6/28/22,,,,NA,,,,NA,,,,NA
STIN,cohort 6,3,B02,1,6,0.002,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 6,3,C01,1,5,0.0023,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 6,3,C11,1,3,0.0009,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 6,3,E05,1,1,0.0006,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 7,3,B04,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 7,3,B12,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 7,3,C05,1,1,0.0004,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 7,3,D14,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 7,3,E03,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 7,3,G01,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 8,3,A09,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 8,3,B10,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 8,3,C07,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 8,3,D08,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 8,3,E11,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 8,3,F14,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 1,4,B10,3,30,0.0162,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 1,4,B12,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 1,4,C03,2,22,0.0123,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 1,4,E07,3,12,0.0081,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 1,4,F04,1,8,0.0067,NA,1,3,0.0016,NA,,,,NA,,,,NA
STIN,cohort 1,4,F08,1,2,0.0011,5/5/22,1,2,0.0011,NA,,,,NA,,,,NA
STIN,cohort 2,4,D10,2,11,0.006,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 2,4,E01,2,7,0.0056,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 2,4,E05,1,7,0.0028,5/4/22,,,,NA,,,,NA,,,,NA
STIN,cohort 2,4,F12,1,10,0.0051,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 2,4,G11,1,10,0.0066,NA,1,0,0,NA,,,,NA,,,,NA
STIN,cohort 2,4,G13,1,5,0.0025,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 3,4,A05,1,7,0.0029,5/5/22,,,,NA,,,,NA,,,,NA
STIN,cohort 3,4,C01,2,4,0.0059,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 3,4,D02,1,10,0.0049,NA,1,5,0.0018,5/5/22,,,,NA,,,,NA
STIN,cohort 3,4,D04,2,6,0.0041,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 3,4,G05,4,4,0.0034,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 3,4,G09,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 4,4,A03,2,0,0,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 4,4,B02,1,3,0.0011,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 4,4,C07,3,0,0,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 4,4,D06,2,8,0.002,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 4,4,F10,1,5,0.0033,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 4,4,F14,2,14,0.0067,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 5,4,A01,1,3,0.0014,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 5,4,B04,1,4,0.0018,NA,7,36,0.019,NA,,,,NA,,,,NA
STIN,cohort 5,4,B08,3,7,0.0041,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 5,4,B14,1,0,0,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 5,4,C13,1,3,0.0021,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 5,4,G03,2,6,0.0029,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 6,4,A11,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 6,4,B06,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 6,4,C05,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 6,4,C09,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 6,4,E03,1,3,0.0021,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 6,4,G01,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 7,4,A09,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 7,4,A13,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 7,4,D08,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 7,4,E09,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 7,4,E13,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 7,4,F06,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 8,4,C11,1,0,0,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 8,4,D12,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 8,4,D14,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 8,4,E11,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 8,4,F02,,,,NA,,,,NA,,,,NA,,,,NA
STIN,cohort 8,4,G07,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 1,1,A07,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 1,1,B04,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 1,1,E09,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 1,1,F02,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 1,1,F06,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 1,1,G03,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 2,1,A09,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 2,1,C07,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 2,1,C11,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 2,1,F12,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 2,1,G05,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 2,1,G07,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 3,1,B14,1,5,0.0006,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 3,1,C03,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 3,1,C09,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 3,1,E03,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 3,1,F04,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 3,1,G09,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 4,1,A11,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 4,1,B12,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 4,1,C05,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 4,1,C13,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 4,1,D10,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 4,1,E07,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 5,1,A01,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 5,1,A13,4,0,0,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 5,1,B02,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 5,1,D04,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 5,1,E11,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 5,1,G01,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 6,1,A03,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 6,1,D06,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 6,1,D08,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 6,1,E05,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 6,1,E13,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 6,1,G11,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 7,1,A05,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 7,1,D02,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 7,1,D12,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 7,1,E01,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 7,1,F08,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 7,1,F14,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 8,1,B08,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 8,1,B10,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 8,1,C01,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 8,1,D14,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 8,1,F10,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 8,1,G13,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 1,2,B04,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 1,2,B06,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 1,2,B08,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 1,2,B10,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 1,2,E13,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 1,2,G09,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 2,2,A09,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 2,2,A11,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 2,2,B02,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 2,2,E05,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 2,2,F04,3,1,0.0003,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 2,2,G05,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 3,2,A03,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 3,2,D08,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 3,2,E01,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 3,2,E11,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 3,2,F06,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 3,2,F14,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 4,2,A13,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 4,2,C05,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 4,2,C07,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 4,2,D04,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 4,2,D06,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 4,2,E03,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 5,2,A01,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 5,2,A07,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 5,2,C13,2,3,0.0004,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 5,2,F08,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 5,2,F10,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 5,2,G13,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 6,2,C03,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 6,2,C09,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 6,2,C11,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 6,2,D02,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 6,2,E07,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 6,2,E09,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 7,2,D10,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 7,2,D12,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 7,2,D14,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 7,2,F12,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 7,2,G01,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 7,2,G07,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 8,2,A05,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 8,2,B12,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 8,2,B14,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 8,2,F02,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 8,2,G03,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 8,2,G11,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 1,3,A05,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 1,3,A07,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 1,3,D12,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 1,3,E07,2,0,0,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 1,3,F02,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 1,3,F06,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 2,3,A11,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 2,3,B04,2,0,0,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 2,3,B06,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 2,3,B10,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 2,3,B14,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 2,3,E09,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 3,3,B02,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 3,3,C09,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 3,3,D14,4,0,0,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 3,3,E03,1,0,0,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 3,3,E13,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 3,3,G09,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 4,3,A09,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 4,3,B12,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 4,3,D02,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 4,3,E01,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 4,3,G01,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 4,3,G03,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 5,3,A01,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 5,3,A03,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 5,3,E05,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 5,3,F04,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 5,3,G05,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 5,3,G11,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 6,3,B08,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 6,3,C07,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 6,3,D04,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 6,3,D10,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 6,3,F10,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 6,3,F14,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 7,3,C03,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 7,3,C05,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 7,3,C11,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 7,3,C13,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 7,3,E11,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 7,3,F08,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 8,3,A13,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 8,3,C01,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 8,3,D06,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 8,3,D08,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 8,3,F12,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 8,3,G13,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 1,4,A01,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 1,4,A07,2,0,0,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 1,4,B12,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 1,4,E03,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 1,4,F10,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 1,4,G11,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 2,4,C09,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 2,4,C11,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 2,4,D10,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 2,4,E01,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 2,4,E05,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 2,4,E09,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 3,4,B08,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 3,4,B14,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 3,4,C05,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 3,4,D08,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 3,4,F04,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 3,4,G05,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 4,4,A05,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 4,4,A13,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 4,4,D04,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 4,4,E07,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 4,4,F02,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 4,4,G03,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 5,4,B10,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 5,4,C13,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 5,4,D12,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 5,4,F08,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 5,4,G09,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 5,4,G13,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 6,4,A03,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 6,4,C01,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 6,4,D14,,,,NA,,,,NA,,,,NA,,,,NA
STPO,cohort 6,4,E11,,,,NA,,,,NA,,,,NA,,,,NA
