Pop,Bench,Block,Position,Cohort,long.repro.census.date,long.flower.bud.count,long.mature.fruit.count,long.pedicel.count,long.STTO.BH.height.cm,long.repro.notes,short.repro.census.date,short.flower.bud.count,short.mature.fruit.count,short.pedicel.count,short.STTO.BH.height.cm,short.repro.notes,transplant.height.cm,transplant.height.notes,Mid.Season.Height.Pheno.Stage,Mid.Season.Height.cm,Mid.Season.Height.Notes,First.Bud.Date,first.bud.height.cm,First.Flower.Date,first.flower.height.cm,First.Fruit.Date,first.fruit.height.cm,Death.Date,phenology.notes,biomass.BGB.STTO.BH.g,total.ABG.biomass,biomass.notes,plant.date,transplant.date,rando.date,long.fruit.count.seeds,long.seed.counts,long.seed.weight.g,Season,Species
STDR2,1,5,A09,cohort 3,6/22/22,0,1,1,,,6/1/22,0,1,2,NA,,0.7,,V,0.8,,4/6/22,2.9,4/27/22,4.4,5/18/22,4.7,NA,,NA,0.0026,,11/1/21,11/18/21,12/9/21,1,1,6.00E-04,LONG,STDR2
STDR2,1,5,B02,cohort 3,6/22/22,0,1,1,,,6/1/22,0,1,0,NA,,1.2,11/23 from cohort 3,V,1,,4/20/22,1.5,5/18/22,2.5,NA,NA,NA,,NA,0,,11/1/21,11/18/21,12/9/21,0,0,0,LONG,STDR2
STDR2,1,5,E05,cohort 3,6/22/22,N/A,N/A,N/A,N/A,NO PLANT,6/1/22,2,1,0,NA,,1.3,11/23 from cohort 3,V,1.1,,4/11/22,4.2,4/27/22,5.8,5/20/22,6.1,NA,,NA,0.0027,NO PLANT,11/1/21,11/18/21,12/9/21,1,2,6.00E-04,LONG,STDR2
STDR2,2,2,B06,cohort 3,6/22/22,0,1,1,,,6/1/22,0,1,0,NA,,0.8,cohort 2,V,1,,4/6/22,3.5,4/27/22,4.9,5/13/22,5.1,NA,,NA,0.0047,,11/1/21,11/18/21,12/9/21,0,0,0,LONG,STDR2
STDR2,2,2,B10,cohort 3,6/22/22,0,1,1,,,6/1/22,0,1,0,NA,,1.4,,V,1.4,,4/4/22,4,4/27/22,5.5,5/18/22,5.6,NA,,NA,0.0067,,11/1/21,11/18/21,12/9/21,0,0,0,LONG,STDR2
STDR2,2,2,D08,cohort 3,6/22/22,0,0,1,,,6/1/22,0,1,0,NA,,0.4,,V,0.6,,4/25/22,2.5,5/20/22,3.3,NA,NA,NA,,NA,0.0026,,11/1/21,11/18/21,12/9/21,0,0,0,LONG,STDR2
STDR2,2,2,G01,cohort 3,6/22/22,0,1,1,,,6/1/22,0,1,0,NA,,1.3,11/23 from cohort 3,V,1.6,,4/8/22,4.5,4/27/22,7.2,NA,NA,NA,,NA,0.0058,,11/1/21,11/18/21,12/9/21,0,0,0,LONG,STDR2
STDR2,2,2,G09,cohort 3,6/22/22,0,0,1,,,6/1/22,0,0,2,NA,,1.5,11/30 from cohort 3,V,1.1,,4/15/22,3,5/16/22,7.1,NA,NA,NA,,NA,0.0021,,11/1/21,11/18/21,12/9/21,0,0,0,LONG,STDR2
STDR2,3,4,A01,cohort 3,6/22/22,0,0,1,,,6/1/22,0,0,2,NA,,0.7,,V,0.8,,5/9/22,2.4,5/20/22,2.7,NA,NA,NA,,NA,0.0021,,11/1/21,11/18/21,12/9/21,0,0,0,LONG,STDR2
STDR2,3,4,C09,cohort 3,6/22/22,0,0,2,,,6/1/22,1,1,0,NA,,1.1,cohort 2,V,1.2,,3/16/22,4.1,5/12/22,5.3,5/20/22,5.3,NA,,NA,0.0053,,11/1/21,11/18/21,12/9/21,0,0,0,LONG,STDR2
STDR2,3,4,C11,cohort 3,6/22/22,0,0,1,,,6/1/22,1,0,1,NA,,0.5,,V,0.6,,NA,NA,5/16/22,2.3,NA,NA,NA,,NA,0,,11/1/21,11/18/21,12/9/21,0,0,0,LONG,STDR2
STDR2,3,4,D06,cohort 3,6/22/22,0,0,2,,,6/1/22,0,2,1,NA,,1.2,11/23 from cohort 3,V,2.6,,3/23/22,5.4,4/11/22,9.1,5/2/22,9.5,NA,,NA,0.0121,,11/1/21,11/18/21,12/9/21,2,6,0.0027,LONG,STDR2
STDR2,4,11,D02,cohort 3,6/22/22,1,0,2,,,6/1/22,2,0,0,NA,,1.8,,V,1.2,,5/6/22,2.3,5/23/22,2.8,NA,NA,NA,,NA,0.0035,,11/1/21,11/18/21,12/9/21,0,0,0,LONG,STDR2
STDR2,4,11,D14,cohort 3,6/22/22,0,1,1,,,6/1/22,1,0,0,NA,,0.7,,X,NA,,5/6/22,2.9,5/18/22,2.7,6/13/22,3.6,NA,,NA,0.0035,,11/1/21,11/18/21,12/9/21,0,0,0,LONG,STDR2
STDR2,4,11,E07,cohort 3,6/22/22,0,1,0,,,6/1/22,1,0,0,NA,,0.6,,V,1,,5/6/22,1.4,5/25/22,2.5,6/13/22,2.7,NA,,NA,0.0028,,11/1/21,11/18/21,12/9/21,0,0,0,LONG,STDR2
STDR2,4,11,G11,cohort 3,6/22/22,0,2,2,,,6/1/22,1,1,1,NA,,1.4,11/23 from cohort 3,V,2.5,,3/25/22,5.4,4/13/22,9.2,5/6/22,9.2,NA,,NA,0.0128,,11/1/21,11/18/21,12/9/21,1,3,0.0019,LONG,STDR2
STDR2,1,5,A13,cohort 4,6/22/22,0,1,2,,,6/1/22,0,1,3,NA,,1.2,,V,1.8,,3/25/22,3.2,4/13/22,6.7,5/6/22,7.4,NA,,NA,0.0013,,11/22/21,12/9/21,12/30/21,1,4,0.0015,LONG,STDR2
STDR2,1,5,B14,cohort 4,6/22/22,0,1,2,,,6/1/22,0,1,2,NA,,1,,V,1.3,,4/6/22,4.5,4/22/22,6.8,5/9/22,7.4,NA,,NA,0.0104,,11/22/21,12/9/21,12/30/21,1,3,0.0011,LONG,STDR2
STDR2,1,5,C03,cohort 4,6/22/22,0,0,4,,,6/1/22,0,1,3,NA,,0.9,,V,2.4,,3/28/22,6.5,4/13/22,12,5/2/22,12.1,NA,,NA,0.0162,,11/22/21,12/9/21,12/30/21,1,7,0.0031,LONG,STDR2
STDR2,1,5,C05,cohort 4,6/22/22,0,1,2,,,6/1/22,0,1,2,NA,,1.1,,V,2,,3/28/22,5,4/20/22,9.1,5/2/22,9,NA,,NA,0.0129,,11/22/21,12/9/21,12/30/21,1,3,0.0022,LONG,STDR2
STDR2,1,5,D08,cohort 4,6/22/22,0,1,6,,,6/1/22,0,2,4,NA,,1.1,,V,2.1,,3/30/22,4.6,4/13/22,7.7,5/2/22,8.7,NA,,NA,0.011,,11/22/21,12/9/21,12/30/21,1,7,0.0021,LONG,STDR2
STDR2,1,5,E11,cohort 4,6/22/22,N/A,N/A,N/A,N/A,AC,6/1/22,0,3,2,NA,,0.5,,V,2.3,,3/25/22,5,4/13/22,8.8,5/2/22,9.9,NA,,NA,0.0112,,11/22/21,12/9/21,12/30/21,2,2,0.001,LONG,STDR2
STDR2,2,2,A01,cohort 4,6/22/22,0,3,2,,,6/1/22,0,3,1,NA,,0.8,,V,1.7,,3/28/22,4.5,4/11/22,8.6,4/29/22,9.3,NA,,NA,0.0188,,11/22/21,12/9/21,12/30/21,3,7,0.0033,LONG,STDR2
STDR2,2,2,A03,cohort 4,6/22/22,0,7,2,,,6/1/22,6,3,3,NA,,1.5,,V,2.2,,4/13/22,7.8,4/29/22,11.8,5/20/22,11.8,NA,,NA,0.0296,,11/22/21,12/9/21,12/30/21,0,0,0,LONG,STDR2
STDR2,2,2,D12,cohort 4,6/22/22,0,2,1,,,6/1/22,0,2,0,NA,,1.8,,V,1.7,,4/6/22,5.5,4/22/22,8.7,5/18/22,9.6,NA,,NA,0.0101,,11/22/21,12/9/21,12/30/21,2,5,0.0015,LONG,STDR2
STDR2,2,2,D14,cohort 4,6/22/22,0,2,1,,,6/1/22,0,1,1,NA,,0.6,,V,1.6,,4/4/22,3.9,4/22/22,7.9,5/11/22,8.9,NA,,NA,0.01,,11/22/21,12/9/21,12/30/21,1,3,0.001,LONG,STDR2
STDR2,2,2,F02,cohort 4,6/22/22,N/A,N/A,N/A,N/A,AC,6/1/22,0,2,2,NA,,0.6,,V,3.3,,3/25/22,7.5,4/11/22,11.9,5/2/22,12.4,NA,,NA,0.0184,,11/22/21,12/9/21,12/30/21,2,9,0.0049,LONG,STDR2
STDR2,2,2,F10,cohort 4,6/22/22,N/A,N/A,N/A,N/A,AC,6/1/22,0,1,4,NA,,0.7,,V,3.1,,3/25/22,5.5,4/13/22,12.1,5/6/22,12.1,NA,,NA,0.021,,11/22/21,12/9/21,12/30/21,1,15,0.0046,LONG,STDR2
STDR2,3,4,B04,cohort 4,6/22/22,0,0,2,,,6/1/22,0,2,1,NA,,0.6,,V,1.4,,4/4/22,5.6,4/20/22,9.4,5/6/22,7.9,NA,,NA,0.0095,,11/22/21,12/9/21,12/30/21,1,3,0.0013,LONG,STDR2
STDR2,3,4,D08,cohort 4,6/22/22,0,1,3,,,6/1/22,0,1,2,NA,,0.5,,V,1.3,,4/4/22,9.1,4/18/22,8.5,5/4/22,9,NA,,NA,0.0097,,11/22/21,12/9/21,12/30/21,1,3,0.0018,LONG,STDR2
STDR2,3,4,D12,cohort 4,6/22/22,0,1,1,,,6/1/22,0,1,1,NA,,0.5,,V,0.8,,5/9/22,4.1,5/20/22,4.1,5/3/22,4.7,NA,,NA,0.0029,,11/22/21,12/9/21,12/30/21,0,0,0,LONG,STDR2
STDR2,3,4,D14,cohort 4,6/22/22,0,1,2,,,6/1/22,0,1,2,NA,,0.5,,V,1.6,,4/6/22,4.1,4/27/22,8.1,5/11/22,8.7,NA,,NA,0.0067,,11/22/21,12/9/21,12/30/21,1,3,0.0016,LONG,STDR2
STDR2,3,4,E09,cohort 4,6/22/22,0,3,3,,,6/1/22,0,3,1,NA,,0.7,,V,2,,3/25/22,6.2,4/11/22,10.6,5/4/22,10.9,NA,,NA,0.0194,,11/22/21,12/9/21,12/30/21,3,6,0.0029,LONG,STDR2
STDR2,3,4,E11,cohort 4,6/22/22,0,2,3,,,6/1/22,0,2,4,NA,,0.6,,V,1.9,,3/25/22,5.1,4/11/22,10.2,5/2/22,10.5,NA,,NA,0.0214,,11/22/21,12/9/21,12/30/21,2,14,0.0054,LONG,STDR2
STDR2,4,11,A05,cohort 4,6/22/22,0,1,5,,,6/1/22,0,1,3,NA,,0.7,,V,2.5,,3/25/22,4.1,4/20/22,10.9,5/6/22,10.9,NA,,NA,0.019,,11/22/21,12/9/21,12/30/21,1,5,0.0026,LONG,STDR2
STDR2,4,11,G01,cohort 4,6/22/22,0,0,4,,,6/1/22,0,3,1,NA,,0.8,,V,2.5,,3/25/22,6.1,4/13/22,11.2,5/2/22,12.2,NA,,NA,0.0184,,11/22/21,12/9/21,12/30/21,3,11,0.0056,LONG,STDR2
STDR2,4,11,G03,cohort 4,6/22/22,0,0,3,,,6/1/22,0,1,2,NA,,0.7,,V,2,,4/4/22,4.6,4/20/22,8.4,5/6/22,8.4,NA,,NA,0.0076,,11/22/21,12/9/21,12/30/21,1,5,0.0018,LONG,STDR2
STDR2,4,11,G05,cohort 4,6/22/22,0,2,2,,,6/1/22,0,2,1,NA,,0.7,,V,2,,4/4/22,4.1,5/2/22,8,5/11/22,8.7,NA,,NA,0.0055,,11/22/21,12/9/21,12/30/21,1,4,0.0015,LONG,STDR2
STDR2,4,11,G07,cohort 4,6/22/22,0,1,3,,,6/1/22,0,2,1,NA,,0.6,,V,2,,4/11/22,6.7,5/2/22,9.2,5/18/22,8.9,NA,,NA,0.0093,,11/22/21,12/9/21,12/30/21,1,3,0.0015,LONG,STDR2
STDR2,4,11,G13,cohort 4,6/22/22,0,2,1,,,6/1/22,0,2,1,NA,,0.4,,,NA,,4/4/22,4.8,4/20/22,8.1,5/6/22,10.5,NA,,NA,0.0076,,11/22/21,12/9/21,12/30/21,2,5,0.0023,LONG,STDR2
STDR2,1,5,D06,cohort 5,6/22/22,1,2,1,,,6/1/22,0,2,2,NA,,1.7,,V,1.6,,4/20/22,5.6,5/2/22,9,5/20/22,9,NA,,NA,0.0098,,12/13/21,12/30/21,1/20/22,1,1,9.00E-04,LONG,STDR2
STDR2,1,5,D10,cohort 5,6/22/22,0,2,1,,,6/1/22,1,2,0,NA,,1,,V,1.4,,4/18/22,4.7,5/2/22,7.6,5/20/22,7.9,NA,,NA,0.0068,,12/13/21,12/30/21,1/20/22,1,5,0.0022,LONG,STDR2
STDR2,1,5,F02,cohort 5,6/22/22,0,1,2,,,6/1/22,0,2,1,NA,,1.2,1/11 late germ,V,1,,4/20/22,2.8,5/11/22,7.1,5/23/22,7.3,NA,,NA,0.0055,,12/13/21,12/30/21,1/20/22,1,3,0.002,LONG,STDR2
STDR2,1,5,F08,cohort 5,6/22/22,0,1,2,,,6/1/22,0,2,1,NA,,1.5,1/11 late germ,V,1.1,,4/25/22,3.1,5/16/22,6.9,5/27/22,6.9,NA,1/24 pulled 2nd seed sprout,NA,0.0057,,12/13/21,12/30/21,1/20/22,1,3,0.0016,LONG,STDR2
STDR2,1,5,F12,cohort 5,6/22/22,0,1,2,,,6/1/22,1,1,1,NA,,1.3,,V,1.1,,4/20/22,3.2,5/6/22,6.8,5/20/22,7,NA,,NA,0.0051,,12/13/21,12/30/21,1/20/22,0,0,0,LONG,STDR2
STDR2,1,5,G03,cohort 5,6/22/22,0,1,1,,,6/1/22,1,1,0,NA,,0.7,,V,0.8,,4/27/22,3.3,5/16/22,5.3,5/27/22,5.4,NA,,NA,0.003,,12/13/21,12/30/21,1/20/22,1,1,6.00E-04,LONG,STDR2
STDR2,2,2,A07,cohort 5,6/22/22,0,2,1,,,6/1/22,0,2,1,NA,,1.6,,V,1.7,,3/4/22,7.4,5/2/22,8.6,5/20/22,8.6,NA,No pink pick,NA,0.0162,,12/13/21,12/30/21,1/20/22,0,0,0,LONG,STDR2
STDR2,2,2,E01,cohort 5,6/22/22,0,2,1,,,6/1/22,0,1,1,NA,,1.5,1/11 late germ,V,1.5,,4/25/22,3.6,5/9/22,7.6,5/20/22,7.9,NA,,NA,0,,12/13/21,12/30/21,1/20/22,1,2,0.0015,LONG,STDR2
STDR2,2,2,E07,cohort 5,6/22/22,0,1,2,,,6/1/22,0,1,1,NA,,1,1/11 late germ,V,1.9,,5/13/22,6.8,5/20/22,7.5,5/31/22,7.5,NA,,NA,0.0176,,12/13/21,12/30/21,1/20/22,1,4,0.0019,LONG,STDR2
STDR2,2,2,F08,cohort 5,6/22/22,0,1,1,,,6/1/22,0,1,1,NA,,0.8,,V,0.9,,4/25/22,4.1,5/13/22,6.7,5/23/22,7.2,NA,,NA,0.006,,12/13/21,12/30/21,1/20/22,1,3,0.0017,LONG,STDR2
STDR2,2,2,F12,cohort 5,6/22/22,N/A,N/A,N/A,N/A,AC,6/1/22,0,1,2,NA,,0.9,,V,1.5,,4/18/22,6.3,4/27/22,8,5/18/22,9.5,NA,,NA,0.0091,,12/13/21,12/30/21,1/20/22,1,5,0.0023,LONG,STDR2
STDR2,3,4,C01,cohort 5,6/22/22,0,1,2,,,6/1/22,0,2,1,NA,,1.4,1/11 late germ,V,1.2,,4/18/22,5,5/2/22,7.8,5/20/22,7.9,NA,,NA,0.0089,,12/13/21,12/30/21,1/20/22,1,3,0.0017,LONG,STDR2
STDR2,3,4,C03,cohort 5,6/22/22,0,1,3,,,6/1/22,0,1,3,NA,,1.4,,V,2.3,,4/6/22,3.8,4/27/22,8.4,5/11/22,9.3,NA,,NA,0.0093,,12/13/21,12/30/21,1/20/22,1,4,0.0021,LONG,STDR2
STDR2,3,4,D10,cohort 5,6/22/22,0,1,3,,,6/1/22,0,3,0,NA,,1.3,,V,1.3,,NA,NA,5/6/22,10.2,5/20/22,10.4,NA,,NA,0.0119,,12/13/21,12/30/21,1/20/22,1,7,0.0033,LONG,STDR2
STDR2,3,4,E07,cohort 5,6/22/22,0,0,0,,,6/1/22,0,0,0,NA,,1.1,1/11 late germ,V,1.6,,NA,NA,NA,NA,NA,NA,NA,,NA,0.017,,12/13/21,12/30/21,1/20/22,0,0,0,LONG,STDR2
STDR2,3,4,G09,cohort 5,6/22/22,0,1,5,,,6/1/22,0,1,5,NA,,0.9,,V,1.9,,4/6/22,4.9,4/18/22,10.1,5/6/22,11,NA,,NA,0.0198,,12/13/21,12/30/21,1/20/22,1,16,0.0063,LONG,STDR2
STDR2,4,11,B04,cohort 5,6/22/22,0,1,2,,,6/1/22,2,2,0,NA,,1.2,1/11 late germ,V,1.9,,4/20/22,5.3,5/6/22,8.1,5/20/22,8.8,NA,,NA,0.0059,,12/13/21,12/30/21,1/20/22,1,4,0.0028,LONG,STDR2
STDR2,4,11,C01,cohort 5,6/22/22,0,1,2,,,6/1/22,1,2,0,NA,,0.8,,V,1.1,,4/20/22,4.1,5/6/22,7.6,5/8/22,7.7,NA,,NA,0.0114,,12/13/21,12/30/21,1/20/22,1,4,0.0018,LONG,STDR2
STDR2,4,11,C11,cohort 5,6/22/22,0,1,2,,,6/1/22,0,1,2,NA,,1.1,,V,1.5,,4/20/22,4.5,5/2/22,6.9,5/20/22,7.1,NA,,NA,0.0071,,12/13/21,12/30/21,1/20/22,1,4,0.0015,LONG,STDR2
STDR2,4,11,D06,cohort 5,6/22/22,0,3,1,,,6/1/22,1,3,0,NA,,1.5,,V,1.8,,4/17/22,7.8,4/27/22,11.4,5/6/22,11.4,NA,,NA,0.0155,,12/13/21,12/30/21,1/20/22,3,9,0.0041,LONG,STDR2
STDR2,1,5,A01,cohort 6,6/22/22,0,1,2,,,6/1/22,1,1,1,NA,,1.5,,V,1.5,,4/25/22,3.5,5/13/22,6.5,5/25/22,8.1,NA,Fr = 5/25,NA,0.0073,,1/10/22,1/27/22,2/17/22,1,7,0.0021,LONG,STDR2
STDR2,1,5,A11,cohort 6,6/22/22,0,2,1,,,6/1/22,0,2,2,NA,,2,,V,1.5,,4/20/22,3.1,5/6/22,6.9,5/23/22,7.8,NA,,NA,0.0079,,1/10/22,1/27/22,2/17/22,2,2,0.0013,LONG,STDR2
STDR2,1,5,E09,cohort 6,6/22/22,0,1,3,,,6/1/22,3,0,0,NA,,0.7,2/3 late,V,0.6,,5/20/22,4.2,5/25/22,5.2,6/15/22,5.7,NA,,NA,0.0088,,1/10/22,1/27/22,2/17/22,1,2,8.00E-04,LONG,STDR2
STDR2,2,2,A13,cohort 6,6/22/22,0,1,1,,,6/1/22,0,1,1,NA,,1,,V,1.1,,4/18/22,4.6,5/6/22,6.8,5/20/22,7.4,NA,,NA,0.006,,1/10/22,1/27/22,2/17/22,1,5,0.0022,LONG,STDR2
STDR2,2,2,C09,cohort 6,6/22/22,1,2,0,,,6/1/22,1,0,1,NA,,1.3,,V,0.8,,5/11/22,3.9,5/20/22,5.6,NA,NA,NA,,NA,0.0098,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,STDR2
STDR2,2,2,C11,cohort 6,6/22/22,0,1,1,,,6/1/22,2,1,0,NA,,1.1,2/3 late,V,1.4,,NA,NA,5/20/22,5.4,6/3/22,6,NA,,NA,0.0095,,1/10/22,1/27/22,2/17/22,1,3,0.0013,LONG,STDR2
STDR2,3,4,B02,cohort 6,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,0.9,,X,NA,,NA,NA,NA,NA,NA,NA,3/7/22,,NA,0,NO PLANT,1/10/22,1/27/22,2/17/22,0,0,0,LONG,STDR2
STDR2,3,4,D02,cohort 6,6/22/22,0,2,1,,,6/1/22,0,2,1,NA,,1.5,,V,1.1,,5/6/22,4.5,5/16/22,5.5,5/31/22,8.3,NA,,NA,0.0086,,1/10/22,1/27/22,2/17/22,2,5,0.0018,LONG,STDR2
STDR2,3,4,F04,cohort 6,6/22/22,0,1,2,,,6/1/22,2,0,0,NA,,0.9,2/3 late,V,0.8,,5/25/22,3.5,5/31/22,3.8,6/13/22,5.2,NA,,NA,0.0043,,1/10/22,1/27/22,2/17/22,1,1,3.00E-04,LONG,STDR2
STDR2,4,11,A03,cohort 6,6/22/22,0,1,2,,,6/1/22,2,1,0,NA,,1.6,,V,2,,5/2/22,3.7,5/18/22,5,5/31/22,5.2,NA,,NA,0.0115,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,STDR2
STDR2,4,11,B06,cohort 6,6/22/22,1,1,1,,,6/1/22,1,1,0,NA,,1.6,,V,1.5,,4/29/22,2.6,5/18/22,5,5/31/22,5.7,NA,,NA,0.0031,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,STDR2
STDR2,4,11,C13,cohort 6,6/22/22,0,2,2,,,6/1/22,1,2,0,NA,,1.5,,V,2,,4/29/22,4.7,5/6/22,7.8,5/20/22,9.1,NA,,NA,0.0071,,1/10/22,1/27/22,2/17/22,2,5,0.0021,LONG,STDR2
STDR2,4,11,A01,cohort 8,6/22/22,0,1,4,,,6/1/22,3,1,0,NA,,1.6,Late cohort 7 transplant,,NA,not in yet,5/13/22,4.1,5/23/22,4.9,5/31/22,6.3,NA,,NA,0.019,,3/7/22,3/24/22,4/14/22,0,0,0,LONG,STDR2
STGL1,1,4,A13,cohort 1,6/22/22,0,1,2,,,6/1/22,1,1,0,NA,,0.5,coh 6 blk 2 rep 11,V,1,,4/11/22,5.3,4/27/22,6,5/23/22,6.4,NA,Already had pick for bud but no height,NA,0.0053,,9/20/21,10/7/21,10/28/21,1,1,3.00E-04,LONG,STGL1
STGL1,1,4,B08,cohort 1,6/22/22,N/A,N/A,N/A,N/A,ON SHORT SEASON BENCH-AC,6/1/22,3,0,1,NA,ON SHORT SEASON BENCH,0.7,coh 4 blk 3 rep 3,V,0.7,,4/29/22,3.3,NA,NA,NA,NA,NA,,NA,0.0032,,9/20/21,10/7/21,10/28/21,0,0,0,SHORT,STGL1
STGL1,1,4,B10,cohort 1,6/22/22,N/A,N/A,N/A,N/A,NO PLANT,6/1/22,0,0,6,NA,,1,,V,2.4,,3/25/22,4.3,4/20/22,8.9,5/25/22,9.5,NA,,NA,0.0113,NO PLANT,9/20/21,10/7/21,10/28/21,0,0,0,LONG,STGL1
STGL1,1,4,D14,cohort 1,6/22/22,N/A,N/A,N/A,N/A,ON SHORT SEASON BENCH-AC,6/1/22,0,1,0,NA,ON SHORT SEASON BENCH,1,coh 7 blk 1 rep 7,V,1.9,,3/28/22,5.4,4/11/22,7,4/22/22,7.3,NA,,NA,0.0055,,9/20/21,10/7/21,10/28/21,1,2,8.00E-04,SHORT,STGL1
STGL1,1,4,E11,cohort 1,6/22/22,0,1,1,,,6/1/22,0,1,1,NA,,0.8,coh 6 blk 1 rep 5,V,1.5,,4/6/22,5.1,4/25/22,7.6,5/26/22,7.8,NA,,NA,0.0044,,9/20/21,10/7/21,10/28/21,1,1,4.00E-04,LONG,STGL1
STGL1,1,4,G13,cohort 1,6/22/22,N/A,N/A,N/A,N/A,ON SHORT SEASON BENCH-AC,6/1/22,0,1,0,NA,ON SHORT SEASON BENCH,0.4,coh 4 blk 3 rep 4,V,1.7,,3/30/22,4.9,4/15/22,4.9,5/2/22,5.1,NA,,NA,0.004,,9/20/21,10/7/21,10/28/21,1,0,0,SHORT,STGL1
STGL1,2,12,B04,cohort 1,6/22/22,N/A,N/A,N/A,N/A,ON SHORT SEASON BENCH-AC,6/1/22,2,1,0,NA,ON SHORT SEASON BENCH,0.8,coh 7 blk 2 rep 14,V,0.9,,4/13/22,3.6,5/2/22,4.9,NA,NA,NA,,NA,0.0058,,9/20/21,10/7/21,10/28/21,0,0,0,SHORT,STGL1
STGL1,2,12,B14,cohort 1,6/22/22,0,1,1,,,6/1/22,0,1,0,NA,,1,,V,2.3,,3/21/22,4.1,4/8/22,6.3,4/22/22,6.4,NA,,NA,0.0056,,9/20/21,10/7/21,10/28/21,1,2,7.00E-04,LONG,STGL1
STGL1,2,12,C05,cohort 1,6/22/22,0,0,0,,,6/1/22,0,0,0,NA,,0.6,coh 4 blk 3 rep 9,V,0.3,,NA,NA,NA,NA,NA,NA,NA,,NA,0.0039,,9/20/21,10/7/21,10/28/21,0,0,0,LONG,STGL1
STGL1,2,12,E13,cohort 1,6/22/22,N/A,N/A,N/A,N/A,ON SHORT SEASON BENCH-AC,6/1/22,NA,NA,NA,NA,ON SHORT SEASON BENCH-AC,0.4,coh 7 blk 1 rep 2,V,0.6,,NA,NA,NA,NA,NA,NA,NA,,NA,0.0023,,9/20/21,10/7/21,10/28/21,0,0,0,SHORT,STGL1
STGL1,2,12,F10,cohort 1,6/22/22,0,1,0,,,6/1/22,0,1,0,NA,,0.4,coh 1 blk 3 rep 7,V,1.2,,4/8/22,7.4,5/2/22,7.5,5/11/22,7.6,NA,,NA,0.0057,,9/20/21,10/7/21,10/28/21,1,1,3.00E-04,LONG,STGL1
STGL1,2,12,F12,cohort 1,6/22/22,N/A,N/A,N/A,N/A,ON SHORT SEASON BENCH-AC,6/1/22,1,3,2,NA,ON SHORT SEASON BENCH,0.9,,V,3.4,,3/21/22,5.2,4/6/22,11,4/22/22,11.2,NA,,NA,0.0189,,9/20/21,10/7/21,10/28/21,1,2,3.00E-04,SHORT,STGL1
STGL1,3,10,A01,cohort 1,6/22/22,N/A,N/A,N/A,N/A,ON SHORT SEASON BENCH-AC,6/1/22,0,0,1,NA,ON SHORT SEASON BENCH,1.1,,V,1.4,,4/6/22,3.6,4/25/22,5.1,NA,NA,NA,,NA,0.0098,,9/20/21,10/7/21,10/28/21,0,0,0,SHORT,STGL1
STGL1,3,10,D02,cohort 1,6/22/22,0,0,0,,,6/1/22,0,0,0,NA,,0.8,coh 6 blk 2 rep 15,V,1,,NA,NA,NA,NA,NA,NA,NA,,NA,0,,9/20/21,10/7/21,10/28/21,0,0,0,LONG,STGL1
STGL1,3,10,E11,cohort 1,6/22/22,0,0,8,,,6/1/22,5,1,2,NA,,1.5,coh 6 blk 3 rep 11,V,7.9,,3/21/22,14,4/6/22,20.9,4/22/22,20.9,NA,,NA,0.0491,,9/20/21,10/7/21,10/28/21,2,18,0.0084,LONG,STGL1
STGL1,3,10,F14,cohort 1,6/22/22,N/A,N/A,N/A,N/A,ON SHORT SEASON BENCH-AC,6/1/22,0,0,2,NA,ON SHORT SEASON BENCH,0.9,coh 7 blk 2 rep 6,V,1.7,,3/28/22,5.1,4/13/22,8.6,5/2/22,9,NA,,NA,0.0139,,9/20/21,10/7/21,10/28/21,1,4,0.0016,SHORT,STGL1
STGL1,3,10,G03,cohort 1,6/22/22,0,0,0,,,6/1/22,0,0,0,NA,,0.7,coh 6 blk 1 rep 15,V,0.6,,NA,NA,NA,NA,NA,NA,NA,,NA,0,,9/20/21,10/7/21,10/28/21,0,0,0,LONG,STGL1
STGL1,3,10,G11,cohort 1,6/22/22,N/A,N/A,N/A,N/A,ON SHORT SEASON BENCH-AC,6/1/22,0,2,1,NA,ON SHORT SEASON BENCH,1.1,coh 7 blk 3 rep 9,V,2.8,,3/21/22,4.6,4/6/22,7.7,NA,NA,NA,,NA,0.0118,,9/20/21,10/7/21,10/28/21,0,0,0,SHORT,STGL1
STGL1,4,7,A01,cohort 1,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,0.6,coh 4 blk 2 rep 10,X,NA,,NA,NA,NA,NA,NA,NA,1/27/22,,NA,8.00E-04,,9/20/21,10/7/21,10/28/21,0,0,0,LONG,STGL1
STGL1,4,7,D12,cohort 1,6/22/22,0,0,1,,,6/1/22,1,1,0,NA,COLLECTED 1 FRUIT,1,coh 6 blk 2 rep 10,V,1.7,,3/30/22,6,4/13/22,9,5/2/22,9,NA,,NA,0,,9/20/21,10/7/21,10/28/21,1,1,4.00E-04,LONG,STGL1
